Text ID	English
Text.Inmates.StartFollow	Vamos nos encrencar.
Text.Inmates.StopFollow	Conversaremos mais tarde, ok?
	
Text.Inmate.WhoShouldIAttack	Não é um problema distribuir surras
	
Text.Bruce.Music	Música
Text.Bruce.SFX	Efeitos sonoros
Text.Bruce.Credits	Créditos
	
Text.Message.NPCInventoryFull	O inventário está cheio!
	
Text.Dream.WakeUp1	$name...
Text.Dream.WakeUp2	$name, acorda...
Text.Dream.WakeUp3	$name...
Text.Dream.WakeUp4	Acorde $name, você está sonhando...
	
Text.Credits.Original.People	Chris Davis
	
Text.Credits.Development.People	Andrew Morriss, Colin Surridge, Dan Foster, David Rogers, Grant Towell, James Witcomb, Joe McClean, Karl "The Jackal" Hutchinson, Kelvin Aston, Laurie Dobson, Matt Burnill, Oli Wood, Rory Little, Simon Vanhauwaert
	
Text.Credits.Support.People	Adam Findlay, Adam Riley, Andy MacKinnon, AJ Grand-Scrutton, Ben Averley, Colin Poulter, Dave Smethurst, Jessica Kelham, John Dye, Kevin Carthew, Nick Gomersall
	
Text.Credits.Publishing.People	Bethany Aston, Chris Eden, Debbie Bestwick, Harley Homewood, Michael Shillingford, Mickey Torode, Paul Bray
	
Text.Credits.QA.People	Andy Aveyard, Danny Martin, Darren Eggerton, Dean Knight, Emma Bates, Hollie Emery, Michael Anderson, Rene Vravko, Stuart Greenwood
	
Text.Credits.Thanks.People	Ankit Arora, Boris Vaugenot, Craig Spiers, Craig Thomas
	
Text.Controls.Climb	Subir / Estatísticas
	
Text.Dig.Busted.Dirt	Use a sujeira em um buraco para escondê-lo!
	
Text.Hole.Desk.Hide	Coloque uma mesa sobre um buraco dentro de sua cela para escondê-la!
	
Text.Busted.Help.Tip1	Não se esqueça de manter isso em mente: 
Text.Busted.Help.Tip2	Criar este objeto pode ajudá-lo na próxima vez.
Text.Busted.Help.Tip3	Por que não tentar fazer e usar na próxima vez?
	
Text.Empty0	
Text.Empty1	
Text.Empty2	
Text.Empty3	
Text.Empty4	
Text.Empty5	
Text.Empty6	
Text.Empty7	
Text.Empty8	
Text.Empty9	
Text.Empty10	
Text.Empty11	
Text.Empty12	
Text.Empty13	
Text.Empty14	
Text.Empty15	
Text.Empty16	
Text.Empty17	
Text.Empty18	
Text.Empty19	
Text.Empty20	
Text.Empty21	
Text.Empty22	
Text.Empty23	
Text.Empty24	
Text.Empty25	
Text.Empty26	
	
Text.Item.vines	Trepadeira 
Text.CD1	
Text.CD2	Câmera
Text.CD3	Escrivaninha do $inmate
Text.CD4	Vaso sanitário
Text.CD5	Subir escada
Text.CD6	Descer escada
Text.CD7	Sua cama
Text.CD8	Sua escrivaninha
Text.CD9	Produtos de limpeza
Text.CD10	Detector de contrabando
Text.CD11	Forno
Text.CD12	Pia
Text.CD13	Freezer
Text.CD14	Cama da Enfermaria
Text.CD15	Produtos médicos
Text.CD16	Armário (esconder)
Text.CD17	Gerador
Text.CD18	Estoque de tábuas
Text.CD19	Contêiner de móveis
Text.CD20	Estoque de metal
Text.CD21	Contêiner de placas
Text.CD22	Estante
Text.CD23	Baú de Livros
Text.CD24	Esconderijo de prisioneiros
Text.CD25	Máquina de Lavar
Text.CD26	Baú de Tecido
Text.CD27	Internet
Text.CD28	Arquivos da Sala de Correspondências
Text.CD29	Caminhão de entrega
Text.CD30	Escrivaninha vazia
Text.CD31	Lâminas de Metal
Text.CD32	Respiradouro
Text.CD33	Grade Falsa Cover
Text.CD34	TV a cabo
Text.CD35	Cama da Solitária
Text.CD36	Visitas
Text.CD37	Parede Falsa
Text.CD38	Concreto reforçado
Text.CD39	Quebrar a Parede [action]
Text.CD40	Cortar cercas [action]
Text.CD41	Cortar barras [action]
Text.CD42	Quebrar pedras [action]
Text.CD43	Desparafusar o respiradouro [action]
Text.CD44	Arrombar o respiradouro [action]
Text.CD45	Cavar [action]
Text.CD46	Desenterrar [action]
Text.CD47	Cortar metal [action]
Text.CD48	Coordenador de trabalhos
Text.CD49	Equipe da Enfermaria
Text.CD50	Visitante
	
Text.Container	Recipiente
	
Text.Inmates.Desk.Alert1	EI VOCÊ!
	
	
	
	
Text.UI.NoCraftedItems	Sem objetos
	
	
Text.ui.aditionalContent	Conteúdo Bônus
	
Text.New.Button.DLC	Nova
	
Image.Alcatraz.Upsell	NewPrisonAvailable_English
	
	
Text.Visitor.Greet.Kowalski.1	Er... Senhor?
Text.Visitor.Greet.Kowalski.2	Bem, eu...
Text.Visitor.Greet.Kowalski.3	Senhor, você se importa...?
Text.Visitor.Greet.Kowalski.4	O chefe me enviou...
	
Text.Visitor.Banter.Kowalski.1	Por causa do que você fez, o Hawaiian Mo está vindo atrás de nós...
Text.Visitor.Banter.Kowalski.2	Isso apareceu do nada, mas você já jogou L.A. Cops?
Text.Visitor.Banter.Kowalski.3	Ouvi dizer que você foi ferido faltando apenas dois dias para a aposentadoria...
Text.Visitor.Banter.Kowalski.4	Ouvi dizer que um de seus meninos matou o filho de Hawaiian Mo...
	
Text.Visitor.Leave.Kowalski.1	Enfim - *se* superarmos isso, um dia, jogaremos alguns L.A. Cops juntos.
Text.Visitor.Leave.Kowalski.2	Certo, eu vou *tosse* jogar  L.A. Cops. Tchau!
Text.Visitor.Leave.Kowalski.3	OK. Vou pegar um café e um DoDo Donuts. Mais tarde, amigo.
	
Text.Item.DodoDonut	DoDo Donut
	
	
Text.Item.Barrel	Penarium Barrel
Text.NPC.Warden.PenariumName	O mestre de cerimônias
Text.NPC.Warden.Penarium.1	Sob MINHA orientação, você tentará se tornar um dos melhores competidores!
Text.NPC.Warden.Penarium.2	Tudo que você precisa fazer é sobreviver. Quão difícil isso pode ser?
Text.NPC.Warden.Penarium.3	Sobreviver é muito fácil quando ninguém está atirando em você!
Text.NPC.Warden.Penarium.4	Eles querem que você os ENTRETENHA!
Text.NPC.Warden.Penarium.5	Bem-vindo à extravagância sádica do circo... PENÁRIO!
Text.NPC.Warden.Penarium.6	Eu sou *Tio* de um cara engraçado...
Text.NPC.Warden.Penarium.7	Você nunca deixa de me surpreender!
Text.NPC.Warden.Penarium.8	É hora dos BALÕES DE SANGUE! Gnahahuhah!
Text.NPC.Warden.Penarium.9	MOSTRE-NOS O QUE TENS!
Text.NPC.Warden.Penarium.10	Bem-vindo ao... PENÁRIO!
Text.NPC.Warden.Penarium.11	Se eles acreditam em você, então talvez VOCÊ tenha o que é preciso para escalar a montanha!
Text.NPC.Warden.Penarium.12	Por que você está me olhando assim? Você ainda está com raiva?
Text.NPC.Warden.Penarium.13	*HÁ* uma maneira de sair daqui! Mas, por enquanto, você tem assuntos mais urgentes para tratar... Como respirar consecutivamente.
Text.NPC.Warden.Penarium.14	Tudo bem, odeio quebrar isso com você, mas... Eu realmente pensei que você já estaria morto.
Text.NPC.Warden.Penarium.15	Tudo o que eu disse e te fiz fazer foi uma preparação para este momento.
Text.NPC.Warden.Penarium.16	Eu não queria te machucar... Mas eu tive que fazer. Meu único objetivo era torná-lo forte!
	
Image.ETeam.Upsell	NewContentAvailable_English
	
Text.Credits.Eteam	Escape Team
	
Text.Credits.ETeamDev.People	Adam Riley, Andrew Morriss, Ben Ridge, David Rogers, Grant Towell, Jimmy Storey, Joe McClean, John Dye, Nick Gomersall, Oli Wood, Rory Little
Text.Credits.ETeamSup.People	Dave Smethurst, Kelvin Aston, Kevin Carthew
Text.Credits.ETeamDla	Dlala Studios
Text.Credits.ETeamDla.People	AJ Grand-Scrutton, Craig Thomas
Text.Credits.ETeamPub.People	Bethany Aston, Chris Eden, Debbie Bestwick, Jason Dewey, Mickey Torode, Paul Bray
Text.Credits.ETeamQA.People	Andy Aveyard, Dean Knight, Emma Bates, John Lappin
	
Text.Credits.Jimmy	Em memória de Jimmy
	
	
Text.DLC.Alcatraz.Name	Alcatraz
Text.DLC.Alcatraz.Info	Bem-vindo a Alcatraz! Se você já pensou 'não seria bom ficar longe de tudo?' então você veio ao lugar certo. Digamos apenas que esta ilha dificilmente é um paraíso. Boa sorte!
Text.Tutorial.Welcome.Alcatraz	Bem, nunca. \n\nDe todas as prisões do mundo, você foi e foi parar na minha. Agora, eu realmente não quero diminuir seu ânimo vendo que você é o cara novo por aqui, mas francamente - é isso. \n\nVocê nunca vai deixar esta ilha e ver o resto de seus dias comigo e meus meninos. \n\nAproveite sua estadia, punk.
Text.Help.Gym.Alcatraz	Use o banco de pesos e a esteira para aumentar suas estatísticas de FORÇA e VELOCIDADE - pegue o equipamento desejado e, usando pressões rápidas, alterne entre (LT) e (RT) para se fortalecer!
	
Text.Presence.EscapedPrison101pri	Do lado de fora de Alcatraz! Dia %DAY%
Text.Presence.InGamePrison101pri	Cumprindo pena em Alcatraz! Dia %DAY%
	
Text.DLC.Alcatraz.NameAF	Alcatraz
	
	
Text.DLC.ETeam.Name	Escape Team
Text.DLC.ETeam.Info	Preso por um crime que não cometeu... Pelo visto! Você e sua equipe de três pessoas precisam destruir este lugar. Vai ser preciso trabalho em equipe e inteligência para sair dessa. Boa sorte!
Text.Tutorial.Welcome.ETeam	Se você está lendo esta carta, então nosso homem por dentro não morreu em vão. \n\nVai dar muito trabalho para escapar deste lugar. \n\nUma coisa que nosso homem nos disse é Certifique-se de que alguns itens de que você precisa estejam marcados para que você possa identificar suas localizações. \n\nA inteligência prévia sugere que há itens suficientes para você procurar e usar para forçar uma fuga. \n\nBoa sorte - mantenha os olhos abertos; é sempre uma opção "tanque" para sair daqui.
Text.Help.Gym.ETeam	Use o banco de pesos e a esteira para aumentar suas estatísticas de FORÇA e VELOCIDADE - pegue o equipamento desejado e, usando pressões rápidas, alterne entre (LT) e (RT) para se fortalecer!
	
Text.Inmates.Banter.BA.1	Cale-se!
Text.Inmates.Banter.BA.2	Eu odeio isso!
Text.Inmates.Banter.BA.3	Eu não vou entrar em nenhum tanque!
Text.Inmates.Banter.BA.4	Agora não!
Text.Inmates.Banter.BA.5	Eu te disse! Eu não vou entrar em nenhum tanque!
Text.Inmates.Banter.BA.6	Este plano fede!
Text.Inmates.Banter.BA.7	O nome do meu punho é 'K.O'!
Text.Inmates.Banter.BA.8	Quanto maiores eles são, mais forte eles batem, cara!
Text.Inmates.Banter.BA.9	Vamos lá!
Text.Inmates.Banter.BA.10	A vitória alcançada pela violência é momentânea!
Text.Inmates.Banter.BA.11	Não tenho tempo para autógrafos!
Text.Inmates.Banter.BA.12	Isto é ruim.
Text.Inmates.Banter.BA.13	Não tenho medo de nada!
Text.Inmates.Banter.BA.14	Do que está falando cara?
Text.Inmates.Banter.BA.15	Oh cara!
Text.Inmates.Banter.BA.16	Odeio coincidências, cara!
	
Text.Inmates.Showers.BA.1	Esses músculos precisam ser desestressados!
Text.Inmates.Showers.BA.2	Cara, eu adoro um bom banho!
Text.Inmates.Showers.BA.3	Essa água seja boa para mim.
Text.Inmates.Showers.BA.4	Mantenha distância!
Text.Inmates.Showers.BA.5	Chove em cima de mim, cara!
	
Text.Inmates.Showers.Chev.1	Este chuveiro está trazendo meu charme de volta.
Text.Inmates.Showers.Chev.2	Não posso evitar sou irresistível...
Text.Inmates.Showers.Chev.3	as garotas vão me amar todo limpo... Quando sairmos.
Text.Inmates.Showers.Chev.4	Eu sou um provocador!
Text.Inmates.Showers.Chev.5	É como uma massagem relaxante com água... Definitivamente, minha parte favorita do dia!
	
Text.Inmates.Showers.Merv.1	Me lembra de chuva... Nós treinamos. Sim... Isso me lembra água! ÁGUA!
Text.Inmates.Showers.Merv.2	Imagine a vida sem água. Agora *ISSO* seria estranho!
Text.Inmates.Showers.Merv.3	Espaço para um rapazinho maluco?
Text.Inmates.Showers.Merv.4	Venha para chuva comigo!
Text.Inmates.Showers.Merv.5	Ficar todo molhado aqui!
	
Text.Inmates.Gym.BA.1	Cara, estou trabalhando nisso!
Text.Inmates.Gym.BA.2	Observe meus movimentos... Ugh, ugh, ugh!
Text.Inmates.Gym.BA.3	Trabalhe. Trabalhe!
Text.Inmates.Gym.BA.4	Um homem sempre pode ser mais forte.
Text.Inmates.Gym.BA.5	Não acredito como sou forte!
	
Text.Inmates.Gym.Chev.1	Como isso vai melhorar minha aparência?
Text.Inmates.Gym.Chev.2	Onde estão todos os espelhos?
Text.Inmates.Gym.Chev.3	Não estou muito interessado neste negócio de suor.
Text.Inmates.Gym.Chev.4	Rapazes. Eu tenho que dizer - eu preferiria uma sauna a isso...
Text.Inmates.Gym.Chev.5	Depois da hora da ginástica... É hora da sauna, certo?
	
Text.Inmates.Gym.Merv.1	Eu gostaria de ter mais braços...
Text.Inmates.Gym.Merv.2	Se eu fosse um pássaro - talvez pudesse exercitar minhas asas...Ou meu bico!
Text.Inmates.Gym.Merv.3	Este lugar me assusta. *Forma* músculos demais para o meu gosto!
Text.Inmates.Gym.Merv.4	Eu me pergunto se eles poderiam coletar nosso suor... Talvez seja isso que eles usam para os chuveiros?
Text.Inmates.Gym.Merv.5	Eu poderia comer um hambúrguer grande e suculento agora mesmo!
	
	
Text.Inmates.Banter.Chev.1	Se vamos lutar, prefiro não levar uma pancada na cara!
Text.Inmates.Banter.Chev.2	Nós *realmente* não temos um plano, temos?
Text.Inmates.Banter.Chev.3	Não pretendo fazer carreira nisso!
Text.Inmates.Banter.Chev.4	Há cerca de um milhão de razões pelas quais odeio esse seu plano!
Text.Inmates.Banter.Chev.5	É melhor você cuidar das minhas costas. Seriamente!
Text.Inmates.Banter.Chev.6	Eles dizem que as regras são feitas para serem quebradas!
Text.Inmates.Banter.Chev.7	Quanto maiores eles são, mais eles caem. Mas não pretendo lutar contra caras grandes!
Text.Inmates.Banter.Chev.8	Qual é cara, que tipo de amigo você é?
Text.Inmates.Banter.Chev.9	Eu sei! 'Ontem foi um sonho e amanhã é apenas uma visão. Benção!'
Text.Inmates.Banter.Chev.10	Sonho com o amanhã como uma visão de esperança!
Text.Inmates.Banter.Chev.11	Você já ouviu falar...Eu esqueci de quem estava falando...
Text.Inmates.Banter.Chev.12	É hora de a verdade ser revelada, pessoal! Somos INOCENTES!
Text.Inmates.Banter.Chev.13	Ah, vamos, pessoal!
Text.Inmates.Banter.Chev.14	Oh cara, isso vai ser divertido!
Text.Inmates.Banter.Chev.15	O que vamos fazer agora?
Text.Inmates.Banter.Chev.16	Acho que devemos fazer alguns planos de férias rápidos!
Text.Inmates.Banter.Chev.17	Eu amo como você me faz sentir parte do time.
Text.Inmates.Banter.Chev.18	Oh, isso é tudo de que precisamos... Apenas um tanque... Haha, sem problemas! Vamos andando.
Text.Inmates.Banter.Chev.19	Quando era criança, sempre quis ser guarda. Você sabia disso?
	
	
	
Text.Inmates.Banter.Merv.1	Eu gostaria de poder viver como um peixe!
Text.Inmates.Banter.Merv.2	Estou surpreso que eles tenham me dispensado!
Text.Inmates.Banter.Merv.3	Estou louco. Vamos deixar isso claro, ok? Espere, vocês concordam, certo?
Text.Inmates.Banter.Merv.4	Me dê um saco de lixo!
Text.Inmates.Banter.Merv.5	Tenho perda de memória!
Text.Inmates.Banter.Merv.6	#Eu quero estar aí, olha que estou coberto de cabelos!
Text.Inmates.Banter.Merv.7	Vocês já pensaram que um dia isso *tudo* acabará? Eu também não!
Text.Inmates.Banter.Merv.8	Me perdoe! Sinto muito, mas não sou eu que estou com essa atitude ruim!
Text.Inmates.Banter.Merv.9	Quando alguém fala comigo, sinto-me na obrigação de responder... Isso é chamado de conversa?
Text.Inmates.Banter.Merv.10	#Oh eu quero ser pescador, navegando no mar... Venha pescar, venha pescar, venha pescar comigo!
Text.Inmates.Banter.Merv.11	#Oh, eu quero ser um... Ei pessoal! Eu esqueci a letra!
Text.Inmates.Banter.Merv.12	Você pode contar comigo!
Text.Inmates.Banter.Merv.13	Os idiotas não são uma fonte de informação muito confiável, você sabe!
Text.Inmates.Banter.Merv.14	Eu sabia. Eu só sabia que você tinha um plano. Você tem um, não é?
Text.Inmates.Banter.Merv.15	Eu sou um verdadeiro soldado... Bem, eu acho que estou... Ou costumava ser?
Text.Inmates.Banter.Merv.16	Não quero ser uma arma secreta. Qual é a graça de ninguém saber?
